,postcode,area,country,country_code,region,district,district_code,lat,long
9959,S63AF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3901,-1.4765
9960,S63AG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3894,-1.4774
9961,S63AN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3895,-1.4775
9962,S63AP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3896,-1.4772
9963,S63AR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3894,-1.477
9964,S63AS,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.394,-1.4855
9965,S63AT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3913,-1.481
9966,S63AU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.39,-1.483
9967,S63AW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3905,-1.4786
9968,S63BA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3914,-1.4813
9969,S63BG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3937,-1.4858
9970,S63BH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3932,-1.4853
9971,S63BJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3923,-1.4848
9972,S63BL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3925,-1.484
9973,S63BN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3923,-1.4826
9974,S63BQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3915,-1.4823
9975,S63BR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3896,-1.4842
9976,S63BS,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3917,-1.4817
9977,S63BT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.391,-1.4817
9978,S63BU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3906,-1.4809
9979,S63BW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3892,-1.4816
9980,S63BX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3893,-1.479
9981,S63BZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3899,-1.4808
9982,S63DA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3886,-1.4854
9983,S63DD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3902,-1.4809
9984,S63DG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3908,-1.482
9985,S63DH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3919,-1.4841
9986,S63DJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3926,-1.4854
9987,S63DL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3934,-1.4864
9988,S63DN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3918,-1.4838
9989,S63DP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3888,-1.4838
9990,S63DQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3885,-1.4845
9991,S63DR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3879,-1.4857
9992,S63DS,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3876,-1.4864
9993,S63DT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.387,-1.4876
9994,S63DU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3867,-1.4883
9995,S63DW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3876,-1.4872
9996,S63DX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3892,-1.4855
9997,S63DY,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3882,-1.4862
9998,S63DZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3918,-1.4841
9999,S63EA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3894,-1.485
10000,S63EB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3898,-1.4863
10001,S63ED,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3902,-1.4864
10002,S63EW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3934,-1.4881
10003,S63EX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.389,-1.487
10004,S63EY,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4006,-1.4923
10005,S63FA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3887,-1.4861
10006,S63FB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.39,-1.4773
10007,S63FD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3875,-1.4883
10008,S63FE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3868,-1.4896
10009,S63FG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3859,-1.4922
10010,S63FJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3893,-1.4868
10011,S63FL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3878,-1.4893
10012,S63FN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3873,-1.4896
10013,S63FP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.387,-1.4907
10014,S63FQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.386,-1.4924
10015,S63FR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.387,-1.4914
10016,S63FS,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3859,-1.4933
10017,S63FT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3899,-1.4868
10018,S63FU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3888,-1.4886
10019,S63FW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3892,-1.4875
10020,S63FX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3877,-1.4912
10021,S63FY,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3884,-1.4909
10022,S63GA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.388,-1.487
10023,S63GB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3883,-1.4876
10024,S63GE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3876,-1.4923
10025,S63GF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.388,-1.4924
10026,S63GG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3874,-1.4951
10027,S63GH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3879,-1.4939
10028,S63GJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3874,-1.4936
10029,S63GL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3864,-1.494
10030,S63GN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3863,-1.4935
10031,S63GP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3869,-1.4927
10032,S63GQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3868,-1.4947
10033,S63GS,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3888,-1.4893
10034,S63GT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3886,-1.4903
10035,S63GX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3884,-1.4901
10036,S63GY,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3892,-1.4901
10037,S63GZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3894,-1.4914
10038,S63HA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4006,-1.4923
10039,S63HJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3927,-1.4868
10040,S63HL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3924,-1.4867
10041,S63HN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3913,-1.4844
10042,S63HP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3908,-1.4847
10043,S63HQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.391,-1.4859
10044,S63JA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3909,-1.4866
10045,S63JB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3911,-1.4873
10046,S63JD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3915,-1.4876
10047,S63JE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3908,-1.4886
10048,S63JF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3908,-1.4876
10049,S63JH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3915,-1.4912
10050,S63JJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3915,-1.4893
10051,S63JL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3903,-1.4951
10052,S63JN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3905,-1.4958
10053,S63JP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3896,-1.4986
10054,S63JQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3908,-1.4913
10055,S63JR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.391,-1.4911
10056,S63JS,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3911,-1.4903
10057,S63JT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3915,-1.4905
10058,S63JU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3906,-1.4892
10059,S63JW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3903,-1.4884
10060,S63JX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3898,-1.4892
10061,S63LA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3908,-1.4932
10062,S63NA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3897,-1.4887
10063,S63ND,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3897,-1.4898
10064,S63NE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.39,-1.4915
10065,S63NF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3889,-1.4954
10066,S63NG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3886,-1.4952
10067,S63NH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3887,-1.4944
10068,S63NJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3897,-1.4941
10069,S63NL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3903,-1.4915
10070,S63NN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.39,-1.495
10071,S63NP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3893,-1.4935
10072,S63NS,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3887,-1.4921
10073,S63NT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.388,-1.4948
10074,S63NU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3883,-1.4952
10075,S63PT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3923,-1.4912
10076,S63PU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.393,-1.4922
10077,S63PW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3935,-1.491
10078,S63PX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3926,-1.4911
10079,S63PY,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3933,-1.4921
10080,S63QA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3947,-1.4898
10081,S63QB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3939,-1.4916
10082,S63QD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3923,-1.4958
10083,S63QF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3928,-1.4953
10084,S63QH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.394,-1.4917
10085,S63QJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3937,-1.4907
10086,S63QL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3935,-1.4899
10087,S63QQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3926,-1.4899
10088,S63QW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3932,-1.4929
10089,S63QZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3931,-1.4907
10090,S63RF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3916,-1.4957
10091,S63RG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3917,-1.495
10092,S63RH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3909,-1.4962
10093,S63RJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3909,-1.4968
10094,S63RL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3901,-1.499
10095,S63RN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3912,-1.4972
10096,S63RP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3906,-1.4997
10097,S63RQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3897,-1.5001
10098,S63RR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3917,-1.4979
10099,S63RS,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3908,-1.5005
10100,S63RT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.389,-1.498
10101,S63RU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3905,-1.4984
10102,S63RW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3891,-1.4968
10103,S63RX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3911,-1.4986
10104,S63RZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3891,-1.4983
10105,S63TA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3926,-1.5003
10106,S63TB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3924,-1.4996
10107,S63TD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3942,-1.5022
10108,S63TE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3934,-1.5009
10109,S63TF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3946,-1.5023
10110,S63TG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3914,-1.5013
10111,S63TH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3917,-1.5014
10112,S63TJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3921,-1.5009
10113,S63TL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3911,-1.5033
10114,S63TN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3923,-1.5022
10115,S63TP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3922,-1.5028
10116,S63TQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.393,-1.503
10117,S63TR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3932,-1.5033
10118,S63TS,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3942,-1.5029
10119,S63TU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3931,-1.5011
10120,S64AA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.416,-1.513
10121,S64AB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4149,-1.5158
10122,S64AD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.414,-1.5186
10123,S64AE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4154,-1.5128
10124,S64AF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4117,-1.5109
10125,S64AG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4117,-1.5103
10126,S64AH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4142,-1.5132
10127,S64AJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4146,-1.513
10128,S64AL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4113,-1.511
10129,S64AN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4124,-1.5137
10130,S64AP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4121,-1.514
10131,S64AQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4116,-1.5166
10132,S64AR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4137,-1.5144
10133,S64AS,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4139,-1.514
10134,S64AT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4134,-1.5156
10135,S64AU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4135,-1.5151
10136,S64AW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4132,-1.5164
10137,S64AX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4133,-1.5183
10138,S64AY,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4115,-1.5144
10139,S64AZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.408,-1.5119
10140,S64BA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4111,-1.5166
10141,S64BB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4126,-1.5192
10142,S64BD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4144,-1.5219
10143,S64BE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4168,-1.525
10144,S64BF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4019,-1.5134
10145,S64BG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4111,-1.5194
10146,S64BH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4086,-1.5209
10147,S64BJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4102,-1.5211
10148,S64BL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.412,-1.5208
10149,S64BN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4112,-1.5214
10150,S64BP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4099,-1.5219
10151,S64BQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4097,-1.5233
10152,S64BR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4105,-1.5231
10153,S64BS,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4101,-1.5179
